athens, greece, baghdad, iraq, ['finland', 'cambodia', 'albania', 'spain', 'bulgaria', 'kuwait', 'iraq', 'hungary', 'turkey', 'seville']
vaduz, liechtenstein, budapest, hungary, ['moldova', 'sultanate', 'delhi', 'seville', 'haiti', 'luxembourg', 'hungary', 'prague', 'liberia', 'portugal']
vaduz, liechtenstein, bujumbura, burundi, ['luxembourg', 'cyprus', 'kalevala', 'principality', 'lithuania', 'gibraltar', 'gunship', 'umberto', 'ecu', 'moldova']
vaduz, liechtenstein, cairo, egypt, ['luxembourg', 'baghdad', 'bahrain', 'moldova', 'gibraltar', 'haiti', 'albania', 'malta', 'lithuania', 'guam']
vaduz, liechtenstein, canberra, australia, ['manitoba', 'delhi', 'luxembourg', 'bahamas', 'liberia', 'gibraltar', 'nunavut', 'haiti', 'sultanate', 'one']
vaduz, liechtenstein, caracas, venezuela, ['delhi', 'riga', 'manitoba', 'luxembourg', 'sultanate', 'denmark', 'philippines', 'cyprus', 'prague', 'weimar']
valletta, malta, vienna, austria, ['guam', 'baghdad', 'jamaica', 'weimar', 'seville', 'malaysia', 'havana', 'sardinia', 'singapore', 'monaco']
valletta, malta, vientiane, laos, ['catalan', 'taoism', 'limburg', 'vilnius', 'balochistan', 'khoisan', 'belgium', 'phonology', 'sarawak', 'ceuta']
valletta, malta, vilnius, lithuania, ['luxembourg', 'belgium', 'bangladesh', 'flanders', 'nunavut', 'rhodesia', 'malaysia', 'cambodia', 'sardinia', 'guam']
valletta, malta, warsaw, poland, ['pact', 'baghdad', 'bulgaria', 'vampire', 'duchy', 'guam', 'indonesian', 'monaco', 'malaysia', 'singapore']
valletta, malta, yerevan, armenia, ['malaysia', 'guangzhou', 'jamaica', 'kuala', 'bangladesh', 'guam', 'myanmar', 'barbados', 'karachi', 'mumbai']
valletta, malta, zagreb, croatia, ['jamaica', 'malaysia', 'bangladesh', 'guangzhou', 'cambodia', 'angola', 'croatia', 'taoism', 'guyana', 'havana']
valletta, malta, accra, ghana, ['mali', 'balochistan', 'angola', 'bangladesh', 'ceuta', 'gabon', 'catalan', 'limburg', 'taoism', 'guyana']
valletta, malta, algiers, algeria, ['sardinia', 'guyana', 'burundi', 'djibouti', 'guam', 'greenland', 'havana', 'censorship', 'jamaica', 'cambodia']
valletta, malta, amman, jordan, ['kuwait', 'cuba', 'baghdad', 'finland', 'luxembourg', 'guam', 'cambodia', 'jamaica', 'moldova', 'honduras']
valletta, malta, ankara, turkey, ['jamaica', 'bangladesh', 'nunavut', 'grenada', 'karachi', 'guyana', 'djibouti', 'barbados', 'baghdad', 'luxembourg']
valletta, malta, antananarivo, madagascar, ['malaysia', 'cuba', 'sarawak', 'jamaica', 'croatia', 'xinjiang', 'turkestan', 'singapore', 'breton', 'rhodesia']
valletta, malta, asmara, eritrea, ['cuba', 'jamaica', 'havana', 'malaysia', 'luxembourg', 'indonesian', 'bahamas', 'guyana', 'weimar', 'minsk']
valletta, malta, astana, kazakhstan, ['guam', 'malaysia', 'tahiti', 'havana', 'cuba', 'jamaica', 'rhodesia', 'guyana', 'lebesgue', 'borneo']
valletta, malta, athens, greece, ['baghdad', 'indonesian', 'bangladesh', 'malaysia', 'jamaica', 'bulgaria', 'kabul', 'corinth', 'thessaly', 'greece']
valletta, malta, baghdad, iraq, ['indonesian', 'cambodia', 'malaysia', 'luxembourg', 'guam', 'kuwait', 'jamaica', 'cuba', 'guyana', 'burundi']
valletta, malta, baku, azerbaijan, ['guyana', 'jamaica', 'djibouti', 'malaysia', 'azerbaijan', 'madagascar', 'grenada', 'honduras', 'gabon', 'barbados']
valletta, malta, bamako, mali, ['malaysia', 'cuba', 'indonesian', 'luxembourg', 'bangladesh', 'guam', 'minsk', 'cyprus', 'belgium', 'baghdad']
valletta, malta, bangkok, thailand, ['malaysia', 'singapore', 'cambodia', 'jamaica', 'guyana', 'maldives', 'rwanda', 'burundi', 'myanmar', 'algeria']
valletta, malta, beijing, china, ['bangladesh', 'malaysia', 'angola', 'guyana', 'djibouti', 'jamaica', 'indonesian', 'limburg', 'cambodia', 'burundi']
valletta, malta, beirut, lebanon, ['cambodia', 'bangladesh', 'jamaica', 'malaysia', 'guyana', 'guam', 'burundi', 'belarus', 'baghdad', 'singapore']
valletta, malta, belgrade, serbia, ['bulgaria', 'jamaica', 'limburg', 'guyana', 'crimea', 'bangladesh', 'malaysia', 'sardinia', 'cambodia', 'istanbul']
valletta, malta, berlin, germany, ['bangladesh', 'jamaica', 'baghdad', 'indonesian', 'rhodesia', 'malaysia', 'nunavut', 'pakistan', 'guam', 'weimar']
valletta, malta, bern, switzerland, ['bangladesh', 'malaysia', 'guyana', 'quebec', 'philippines', 'jamaica', 'limburg', 'guangzhou', 'baghdad', 'indonesian']
valletta, malta, bishkek, kyrgyzstan, ['liechtenstein', 'guangzhou', 'karachi', 'kuala', 'guam', 'limburg', 'luxembourg', 'monaco', 'djibouti', 'malaysia']
valletta, malta, bratislava, slovakia, ['bangladesh', 'malaysia', 'guyana', 'grenada', 'djibouti', 'nunavut', 'basel', 'madagascar', 'aruba', 'barbados']
valletta, malta, brussels, belgium, ['belgium', 'luxembourg', 'bangladesh', 'guyana', 'djibouti', 'jamaica', 'quebec', 'baghdad', 'cambodia', 'sardinia']
valletta, malta, bucharest, romania, ['malaysia', 'seville', 'singapore', 'bulgaria', 'crimea', 'havana', 'genocide', 'rwanda', 'weimar', 'jamaica']
valletta, malta, budapest, hungary, ['havana', 'malaysia', 'cuba', 'seville', 'bangladesh', 'cambodia', 'bulgaria', 'jamaica', 'hungary', 'croatia']
valletta, malta, bujumbura, burundi, ['luxembourg', 'cuba', 'belgium', 'malaysia', 'indonesian', 'vilnius', 'minsk', 'cyprus', 'voivodship', 'finnish']
valletta, malta, cairo, egypt, ['baghdad', 'jamaica', 'luxembourg', 'guam', 'kuwait', 'sardinia', 'cuba', 'bulgaria', 'belarus', 'thessaly']
valletta, malta, canberra, australia, ['bangladesh', 'guyana', 'jamaica', 'malaysia', 'nunavut', 'singapore', 'bahamas', 'americas', 'luxembourg', 'sardinia']
valletta, malta, caracas, venezuela, ['malaysia', 'singapore', 'bangladesh', 'jamaica', 'rhodesia', 'philippines', 'guangzhou', 'bulgaria', 'guyana', 'nepal']
valletta, malta, chisinau, moldova, ['havana', 'jamaica', 'malaysia', 'karachi', 'barbados', 'censorship', 'baghdad', 'guyana', 'thessaly', 'belfast']
vienna, austria, vientiane, laos, ['lippe', 'luzon', 'uighur', 'caithness', 'normandie', 'wealthier', 'unstructured', 'luba', 'commutation', 'tradesmen']
vienna, austria, vilnius, lithuania, ['belgium', 'prefecture', 'region', 'finland', 'brussels', 'spain', 'flanders', 'faranah', 'epirus', 'netherlands']
vienna, austria, warsaw, poland, ['pact', 'czech', 'poland', 'princes', 'navarre', 'lithuania', 'dukes', 'czechoslovakia', 'bohemia', 'sanhedrin']
vienna, austria, yerevan, armenia, ['poissy', 'pernambuco', 'overijssel', 'hesser', 'iehouah', 'jacaranda', 'poznan', 'shales', 'kendal', 'alagoas']
vienna, austria, zagreb, croatia, ['czech', 'azad', 'hungary', 'croatia', 'belgium', 'ionia', 'bohemia', 'armenia', 'cameroon', 'upland']
vienna, austria, accra, ghana, ['davao', 'lydian', 'turkestan', 'estuaries', 'beja', 'ponds', 'gujarati', 'chianti', 'dermatology', 'normandie']
vienna, austria, algiers, algeria, ['communications', 'sardinia', 'poland', 'denmark', 'watchers', 'aruba', 'sparrow', 'erosion', 'emissions', 'corsica']
vienna, austria, amman, jordan, ['finland', 'spain', 'klm', 'francoist', 'kuwait', 'portugal', 'epirus', 'faro', 'france', 'germany']
vienna, austria, ankara, turkey, ['belgium', 'saxony', 'novgorod', 'hamburg', 'autonomous', 'bohemia', 'belfast', 'stuttgart', 'epirus', 'hungary']
vienna, austria, antananarivo, madagascar, ['naphthalene', 'methanogens', 'distilleries', 'frosty', 'lexicographers', 'cicotte', 'aldgate', 'ife', 'continuities', 'nynex']
vienna, austria, asmara, eritrea, ['capital', 'latd', 'bujumbura', 'braunschweig', 'normandie', 'managua', 'majuscule', 'reunified', 'france', 'lippe']
vienna, austria, astana, kazakhstan, ['tremens', 'spout', 'untouchability', 'michio', 'woodbury', 'llp', 'hexose', 'gpw', 'dgps', 'grep']
vienna, austria, athens, greece, ['greece', 'rulers', 'epirus', 'visigoth', 'acropolis', 'thessaly', 'finland', 'hauptbahnhof', 'novgorod', 'kingdom']
vienna, austria, baghdad, iraq, ['finland', 'germany', 'spain', 'greece', 'belgium', 'france', 'cambodia', 'poland', 'yugoslavia', 'hungary']
vienna, austria, baku, azerbaijan, ['eigenvalues', 'azerbaijan', 'upland', 'cameroon', 'gardening', 'corsica', 'dieppe', 'viewership', 'stuttgart', 'belgium']
vienna, austria, bamako, mali, ['realtime', 'grenoble', 'fuga', 'poissy', 'conurbations', 'moise', 'isambard', 'spain', 'alagoas', 'france']
vienna, austria, bangkok, thailand, ['conurbations', 'headquarter', 'thailand', 'evangelists', 'revivals', 'chaco', 'mandolinists', 'haryana', 'donors', 'muscat']
vienna, austria, beijing, china, ['cornwall', 'greece', 'cameroon', 'marathi', 'catalan', 'belfast', 'limburg', 'albania', 'belgium', 'cambodia']
vienna, austria, beirut, lebanon, ['belgium', 'france', 'cambodia', 'spain', 'germany', 'novgorod', 'bohemia', 'italy', 'cameroon', 'epirus']
vienna, austria, belgrade, serbia, ['serbia', 'brittany', 'bohemia', 'epirus', 'crimea', 'styria', 'croatia', 'nuclei', 'scandinavia', 'bulgaria']
vienna, austria, berlin, germany, ['germany', 'hauptbahnhof', 'northern', 'frankfurt', 'italy', 'bavaria', 'poland', 'dresden', 'netherlands', 'hungary']
vienna, austria, bern, switzerland, ['quito', 'wallonia', 'elihu', 'dalriada', 'galicia', 'asturias', 'nepal', 'netherlands', 'isambard', 'freescale']
vienna, austria, bishkek, kyrgyzstan, ['belgium', 'switzerland', 'hamburg', 'manama', 'chianti', 'chymotrypsin', 'bayonne', 'quetta', 'kaliningrad', 'aalen']
vienna, austria, bratislava, slovakia, ['juliana', 'ethelred', 'swiftness', 'ladislaus', 'brands', 'norodom', 'ftl', 'transportation', 'miss', 'destination']
vienna, austria, brussels, belgium, ['belgium', 'prefecture', 'france', 'netherlands', 'spain', 'finland', 'hauptbahnhof', 'galicia', 'baltic', 'isambard']
vienna, austria, bucharest, romania, ['anhalt', 'poland', 'aragon', 'hungary', 'czech', 'saxony', 'pozna', 'voivodship', 'romania', 'gustavus']
vienna, austria, budapest, hungary, ['hungary', 'czech', 'romania', 'denmark', 'spain', 'portugal', 'poland', 'slovenia', 'finland', 'sweden']
vienna, austria, bujumbura, burundi, ['uighur', 'screeching', 'sparteca', 'sachsen', 'lippe', 'rtige', 'bataille', 'teleki', 'tokai', 'districting']
vienna, austria, cairo, egypt, ['greece', 'finland', 'belgium', 'thessaly', 'germany', 'albania', 'baltic', 'spain', 'italy', 'epirus']
vienna, austria, canberra, australia, ['belgium', 'netherlands', 'elihu', 'australia', 'germany', 'americas', 'calcutta', 'saxony', 'france', 'schleswig']
vienna, austria, caracas, venezuela, ['dalriada', 'reims', 'gravelines', 'trento', 'changsha', 'amhara', 'sterreich', 'scarborough', 'anhalt', 'nantes']
vienna, austria, chisinau, moldova, ['poissy', 'cassiopeia', 'lough', 'pisces', 'orissa', 'mysia', 'ajmer', 'bihar', 'dol', 'thessaly']
vienna, austria, conakry, guinea, ['belgium', 'capital', 'guinea', 'netherlands', 'bissau', 'tamasheq', 'isambard', 'anhalt', 'france', 'storehouses']
vientiane, laos, vilnius, lithuania, ['cambodia', 'thailand', 'malawi', 'honduras', 'myanmar', 'burundi', 'ecuador', 'lesotho', 'botswana', 'moldova']
vientiane, laos, warsaw, poland, ['pact', 'hawkwind', 'cambodia', 'rapper', 'nine', 'thailand', 'maldives', 'czechoslovakia', 'haiti', 'cincinnati']
vientiane, laos, yerevan, armenia, ['malawi', 'botswana', 'myanmar', 'mozambique', 'malaysia', 'maldives', 'thailand', 'lesotho', 'busey', 'kenya']
vientiane, laos, zagreb, croatia, ['thailand', 'cambodia', 'botswana', 'malawi', 'algeria', 'angola', 'honduras', 'zimbabwe', 'myanmar', 'davenport']
vientiane, laos, accra, ghana, ['cambodia', 'botswana', 'thailand', 'mali', 'malawi', 'myanmar', 'angola', 'kenya', 'burundi', 'mozambique']
vientiane, laos, algiers, algeria, ['maldives', 'cambodia', 'botswana', 'thailand', 'burundi', 'morocco', 'mozambique', 'myanmar', 'kenya', 'greenland']
vientiane, laos, amman, jordan, ['cambodia', 'honduras', 'botswana', 'lesotho', 'kuwait', 'kyrgyzstan', 'malawi', 'ecuador', 'chile', 'chad']
vientiane, laos, ankara, turkey, ['davenport', 'grenada', 'malawi', 'cambodia', 'myanmar', 'kenya', 'botswana', 'malta', 'thailand', 'chad']
vientiane, laos, antananarivo, madagascar, ['malawi', 'thailand', 'mozambique', 'botswana', 'kenya', 'brazil', 'terrier', 'lesotho', 'cozy', 'vietnam']
vientiane, laos, asmara, eritrea, ['botswana', 'myanmar', 'cambodia', 'kenya', 'lesotho', 'malawi', 'honduras', 'thailand', 'burundi', 'mozambique']
vientiane, laos, astana, kazakhstan, ['foucault', 'kenya', 'reis', 'lvl', 'botswana', 'malawi', 'vietnam', 'ski', 'galesburg', 'incubus']
vientiane, laos, athens, greece, ['morocco', 'botswana', 'cambodia', 'maldives', 'malaysia', 'greenland', 'bangladesh', 'myanmar', 'indonesian', 'thailand']
vientiane, laos, baghdad, iraq, ['cambodia', 'botswana', 'davenport', 'malawi', 'malta', 'burundi', 'haiti', 'mozambique', 'maldives', 'thailand']
vientiane, laos, baku, azerbaijan, ['malawi', 'madagascar', 'honduras', 'malta', 'grenada', 'maldives', 'burundi', 'guyana', 'cameroon', 'djibouti']
vientiane, laos, bamako, mali, ['malawi', 'malaysia', 'myanmar', 'morocco', 'cambodia', 'thailand', 'botswana', 'lesotho', 'colombia', 'maldives']
vientiane, laos, bangkok, thailand, ['thailand', 'maldives', 'botswana', 'cambodia', 'mot', 'malawi', 'myanmar', 'kenya', 'algeria', 'vietnam']
vientiane, laos, beijing, china, ['cambodia', 'myanmar', 'botswana', 'angola', 'burundi', 'lesotho', 'honduras', 'malaysia', 'mozambique', 'morocco']
vientiane, laos, beirut, lebanon, ['cambodia', 'botswana', 'davenport', 'thailand', 'algeria', 'chad', 'myanmar', 'kenya', 'malawi', 'morocco']
vientiane, laos, belgrade, serbia, ['thailand', 'cambodia', 'botswana', 'kyrgyzstan', 'morocco', 'myanmar', 'algeria', 'maldives', 'marion', 'bolivia']
vientiane, laos, berlin, germany, ['botswana', 'chad', 'davenport', 'bangladesh', 'malawi', 'kenya', 'zimbabwe', 'mozambique', 'cambodia', 'malaysia']
vientiane, laos, bern, switzerland, ['cambodia', 'myanmar', 'botswana', 'thailand', 'kenya', 'malaysia', 'guyana', 'zimbabwe', 'malawi', 'honduras']
vientiane, laos, bishkek, kyrgyzstan, ['davenport', 'honduras', 'malawi', 'guatemala', 'bolivia', 'ecuador', 'cambodia', 'djibouti', 'angola', 'myanmar']
vientiane, laos, bratislava, slovakia, ['malawi', 'maldives', 'mozambique', 'kenya', 'cambodia', 'vega', 'davenport', 'grenada', 'thailand', 'marion']
vientiane, laos, brussels, belgium, ['cambodia', 'kenya', 'thailand', 'cameroon', 'malawi', 'botswana', 'zimbabwe', 'chad', 'honduras', 'angola']
vientiane, laos, bucharest, romania, ['thailand', 'davenport', 'cambodia', 'malawi', 'kenya', 'myanmar', 'lanka', 'andrei', 'nine', 'barker']
vientiane, laos, budapest, hungary, ['cambodia', 'thailand', 'burma', 'botswana', 'kyrgyzstan', 'algeria', 'kenya', 'myanmar', 'davenport', 'malawi']
vientiane, laos, bujumbura, burundi, ['brazil', 'thailand', 'cambodia', 'honduras', 'malawi', 'brock', 'kenya', 'mozambique', 'lesotho', 'botswana']
vientiane, laos, cairo, egypt, ['botswana', 'cambodia', 'morocco', 'maldives', 'malawi', 'chad', 'malta', 'algeria', 'thailand', 'albania']
vientiane, laos, canberra, australia, ['botswana', 'myanmar', 'davenport', 'kenya', 'cambodia', 'lesotho', 'malawi', 'burundi', 'cameroon', 'guyana']
vientiane, laos, caracas, venezuela, ['thailand', 'kenya', 'malaysia', 'myanmar', 'lanka', 'singapore', 'malawi', 'botswana', 'cambodia', 'zimbabwe']
vientiane, laos, chisinau, moldova, ['malawi', 'botswana', 'myanmar', 'cambodia', 'grenada', 'kenya', 'honduras', 'lesotho', 'angola', 'malaysia']
vientiane, laos, conakry, guinea, ['cambodia', 'mozambique', 'guyana', 'chad', 'malawi', 'kenya', 'bolivia', 'honduras', 'thailand', 'botswana']
vientiane, laos, copenhagen, denmark, ['bolivia', 'kyrgyzstan', 'botswana', 'myanmar', 'thailand', 'mozambique', 'maldives', 'moldova', 'malaysia', 'ecuador']
vilnius, lithuania, warsaw, poland, ['pact', 'ribbentrop', 'bengals', 'lm', 'khrushchev', 'cincinnati', 'redskins', 'lenin', 'mgm', 'mercedes']
vilnius, lithuania, yerevan, armenia, ['havenworks', 'primetime', 'ender', 'blackadder', 'scummvm', 'defibrillator', 'plainfield', 'maududi', 'cartago', 'mosby']
vilnius, lithuania, zagreb, croatia, ['andrzej', 'czechoslovakia', 'romania', 'haiti', 'coa', 'ru', 'albania', 'tunisian', 'hungary', 'bulgaria']
vilnius, lithuania, accra, ghana, ['ghana', 'mali', 'mahatma', 'mongolia', 'constans', 'marmite', 'mozambique', 'liechtenstein', 'io', 'praising']
vilnius, lithuania, algiers, algeria, ['imdb', 'entry', 'encyclopaedia', 'britannica', 'menace', 'nupedia', 'ecclesiastes', 'chronology', 'blackadder', 'greenland']
vilnius, lithuania, amman, jordan, ['saddam', 'hannibal', 'judah', 'latvia', 'kuwait', 'iraq', 'hussein', 'shah', 'egypt', 'indira']
vilnius, lithuania, ankara, turkey, ['latvia', 'grenada', 'zoo', 'hamburg', 'liechtenstein', 'riga', 'haiti', 'ghana', 'horthy', 'malaya']
vilnius, lithuania, antananarivo, madagascar, ['nynex', 'rnson', 'alasdair', 'polskie', 'junge', 'alliluyeva', 'jjigae', 'tenchi', 'cybernetica', 'arau']
vilnius, lithuania, asmara, eritrea, ['redskins', 'gchq', 'dinger', 'uk', 'petersburg', 'cass', 'baton', 'patria', 'yangon', 'dallas']
vilnius, lithuania, astana, kazakhstan, ['woof', 'myspace', 'universi', 'titania', 'walsall', 'voloshin', 'ubu', 'mazury', 'ency', 'lassie']
vilnius, lithuania, athens, greece, ['greece', 'carthage', 'latvia', 'prague', 'egypt', 'acropolis', 'sparta', 'bulgaria', 'rome', 'petersburg']
vilnius, lithuania, baghdad, iraq, ['lenin', 'saddam', 'carthage', 'haiti', 'bulgaria', 'bahrain', 'malta', 'albania', 'ussr', 'czechoslovakia']
vilnius, lithuania, baku, azerbaijan, ['grenada', 'azerbaijan', 'malta', 'moldova', 'menace', 'skyline', 'bermuda', 'weishaupt', 'adam', 'dominica']
vilnius, lithuania, bamako, mali, ['sampras', 'bentsen', 'clementine', 'primetime', 'reflux', 'fuga', 'adar', 'super', 'pertinax', 'cosmonaut']
vilnius, lithuania, bangkok, thailand, ['knut', 'boris', 'polski', 'internationals', 'krzysztof', 'congresses', 'kenyatta', 'baird', 'mot', 'yom']
vilnius, lithuania, beijing, china, ['latvia', 'greenland', 'haiti', 'albania', 'estonia', 'liechtenstein', 'mongolia', 'militaries', 'disneyland', 'bulgaria']
vilnius, lithuania, beirut, lebanon, ['latvia', 'estonia', 'belarus', 'carthage', 'bulgaria', 'malaya', 'moldova', 'cambodia', 'ussr', 'romania']
vilnius, lithuania, belgrade, serbia, ['saddam', 'bulgaria', 'andronicus', 'lilith', 'corinthians', 'serbia', 'hussein', 'capra', 'rn', 'titus']
vilnius, lithuania, berlin, germany, ['nestor', 'latvia', 'prague', 'aafc', 'bartholomew', 'bayezid', 'germany', 'umberto', 'frankfurt', 'ussr']
vilnius, lithuania, bern, switzerland, ['zaire', 'khmer', 'bowl', 'rouge', 'marlborough', 'baton', 'prague', 'louisiana', 'oliva', 'cowboys']
vilnius, lithuania, bishkek, kyrgyzstan, ['sanj', 'chichester', 'noriega', 'antares', 'liechtenstein', 'sedgwick', 'pio', 'blowfish', 'hamburg', 'dispensationalism']
vilnius, lithuania, bratislava, slovakia, ['juliana', 'limewire', 'xxvii', 'diablo', 'knut', 'blackadder', 'xxxvii', 'mahmud', 'discordianism', 'clementine']
vilnius, lithuania, brussels, belgium, ['latvia', 'estonia', 'luxembourg', 'ghana', 'texans', 'belarus', 'belgium', 'jp', 'nestor', 'hamburg']
vilnius, lithuania, bucharest, romania, ['aragon', 'haile', 'comnenus', 'basil', 'ferdinand', 'romania', 'czechoslovakia', 'kerenyi', 'nde', 'barbarossa']
vilnius, lithuania, budapest, hungary, ['hungary', 'romania', 'prague', 'czechoslovakia', 'slovakia', 'ukraine', 'bulgaria', 'denmark', 'yesterday', 'latvia']
vilnius, lithuania, bujumbura, burundi, ['natto', 'ealing', 'trice', 'millau', 'renin', 'aphoristic', 'cluentio', 'oxo', 'shimbun', 'ananta']
vilnius, lithuania, cairo, egypt, ['albania', 'greece', 'latvia', 'carthage', 'egypt', 'bahrain', 'ghana', 'bulgaria', 'belarus', 'athens']
vilnius, lithuania, canberra, australia, ['australia', 'uk', 'australian', 'melbourne', 'champion', 'zealand', 'embassy', 'malaya', 'queensland', 'dia']
vilnius, lithuania, caracas, venezuela, ['nestor', 'steffens', 'bannockburn', 'ukraine', 'internationals', 'ingrid', 'romania', 'freiburg', 'amherst', 'slovakia']
vilnius, lithuania, chisinau, moldova, ['gchq', 'bilingualism', 'nupedia', 'bethlehem', 'discordianism', 'sanj', 'grenada', 'ushant', 'latvia', 'estonia']
vilnius, lithuania, conakry, guinea, ['baton', 'guinea', 'bissau', 'commandment', 'rouge', 'miss', 'luxembourg', 'marple', 'bayonne', 'thessalonians']
vilnius, lithuania, copenhagen, denmark, ['denmark', 'latvia', 'romania', 'bulgaria', 'moldova', 'imdb', 'discordianism', 'uk', 'ukraine', 'anselm']
vilnius, lithuania, dakar, senegal, ['isoleucine', 'barbiere', 'lai', 'stalker', 'steffens', 'isaacs', 'manuel', 'metaphase', 'kohoutek', 'comnenus']
warsaw, poland, yerevan, armenia, ['poznan', 'poissy', 'grenoble', 'cisleithania', 'ahmednagar', 'kendal', 'snowed', 'groping', 'lubumbashi', 'overijssel']
warsaw, poland, zagreb, croatia, ['hungary', 'spain', 'bohemia', 'cameroon', 'zimbabwe', 'scandinavia', 'armenia', 'flanders', 'belgium', 'nepal']
warsaw, poland, accra, ghana, ['greater', 'dieppe', 'illyricum', 'valencia', 'swaziland', 'cumbria', 'bihar', 'capital', 'spain', 'galicia']
warsaw, poland, algiers, algeria, ['greater', 'sardinia', 'britain', 'sicily', 'russia', 'resilience', 'schism', 'erosion', 'spain', 'belarus']
warsaw, poland, amman, jordan, ['spain', 'finland', 'grenoble', 'francoist', 'france', 'chamonix', 'faro', 'portugal', 'anterselva', 'sicily']
warsaw, poland, ankara, turkey, ['hamburg', 'bohemia', 'galicia', 'greater', 'elasticity', 'valencia', 'seville', 'novgorod', 'belgium', 'cameroon']
warsaw, poland, antananarivo, madagascar, ['frosty', 'continuities', 'woolton', 'methanogens', 'telekom', 'mkds', 'distilleries', 'wielkopolska', 'brava', 'rufescens']
warsaw, poland, asmara, eritrea, ['capital', 'greater', 'france', 'grenoble', 'spain', 'chamonix', 'schleswig', 'amazonas', 'braunschweig', 'francoist']
warsaw, poland, astana, kazakhstan, ['riveted', 'hiiumaa', 'moku', 'telekom', 'hwan', 'naginata', 'woodbury', 'appea', 'humanly', 'proportionately']
warsaw, poland, athens, greece, ['greece', 'thessaly', 'galicia', 'spain', 'finland', 'kandahar', 'britain', 'epirus', 'ireland', 'russia']
warsaw, poland, baghdad, iraq, ['spain', 'finland', 'seville', 'france', 'germany', 'austria', 'sicily', 'galicia', 'invaded', 'greece']
warsaw, poland, baku, azerbaijan, ['greater', 'reduced', 'cameroon', 'hamburg', 'azerbaijan', 'substantially', 'ire', 'vastly', 'scandinavia', 'restricted']
warsaw, poland, bamako, mali, ['grenoble', 'spain', 'france', 'poissy', 'nevertheless', 'triumphed', 'leeway', 'chamonix', 'isambard', 'britain']
warsaw, poland, bangkok, thailand, ['cilicia', 'gniezno', 'chiba', 'schleswig', 'greifswald', 'nantes', 'saigon', 'decency', 'malawi', 'hauptbahnhof']
warsaw, poland, beijing, china, ['cameroon', 'cornwall', 'galicia', 'belfast', 'cilicia', 'jakarta', 'greece', 'maharashtra', 'belarus', 'ireland']
warsaw, poland, beirut, lebanon, ['spain', 'france', 'belgium', 'scandinavia', 'belarus', 'bohemia', 'cameroon', 'italy', 'russia', 'austria']
warsaw, poland, belgrade, serbia, ['scandinavia', 'sicily', 'bohemia', 'cilicia', 'sardinia', 'siberia', 'galicia', 'brittany', 'britain', 'italy']
warsaw, poland, berlin, germany, ['germany', 'hauptbahnhof', 'austria', 'hamburg', 'spain', 'italy', 'russia', 'northern', 'southern', 'dortmund']
warsaw, poland, bern, switzerland, ['galicia', 'spain', 'nepal', 'vermont', 'influenza', 'queensland', 'cilicia', 'isambard', 'wales', 'schleswig']
warsaw, poland, bishkek, kyrgyzstan, ['hamburg', 'manama', 'greater', 'bayonne', 'galicia', 'bremen', 'aalen', 'belgium', 'norway', 'kaliningrad']
warsaw, poland, bratislava, slovakia, ['kazimierz', 'nemo', 'greater', 'nikola', 'farouk', 'dieppe', 'anastasius', 'influenza', 'malawi', 'portugal']
warsaw, poland, brussels, belgium, ['belgium', 'spain', 'france', 'galicia', 'finland', 'netherlands', 'greater', 'grenoble', 'capital', 'scandinavia']
warsaw, poland, bucharest, romania, ['pozna', 'seville', 'marseille', 'spain', 'resilience', 'hungary', 'russia', 'aragon', 'infante', 'mieszko']
warsaw, poland, budapest, hungary, ['hungary', 'spain', 'seville', 'austria', 'romania', 'portugal', 'norway', 'finland', 'denmark', 'sicily']
warsaw, poland, bujumbura, burundi, ['grenoble', 'lippe', 'rarotonga', 'poissy', 'ontologically', 'tokai', 'conservatorio', 'lubumbashi', 'decrepit', 'woolton']
warsaw, poland, cairo, egypt, ['spain', 'finland', 'thessaly', 'greece', 'belarus', 'sicily', 'greater', 'sardinia', 'hamburg', 'galicia']
warsaw, poland, canberra, australia, ['australia', 'greater', 'netherlands', 'belgium', 'spain', 'schleswig', 'queensland', 'france', 'purchase', 'austria']
warsaw, poland, caracas, venezuela, ['reims', 'lasker', 'changsha', 'trento', 'sisak', 'fiume', 'grenoble', 'nantes', 'cilicia', 'luxuries']
warsaw, poland, chisinau, moldova, ['grenoble', 'greater', 'bihar', 'orissa', 'mysia', 'elasticity', 'poissy', 'schleswig', 'cumbria', 'reims']
warsaw, poland, conakry, guinea, ['capital', 'grenoble', 'spain', 'belgium', 'galicia', 'france', 'isambard', 'netherlands', 'bayonne', 'rochelle']
warsaw, poland, copenhagen, denmark, ['denmark', 'nice', 'norway', 'belgium', 'sardinia', 'belarus', 'netherlands', 'finland', 'portugal', 'russia']
warsaw, poland, dakar, senegal, ['grenoble', 'nikola', 'wielkopolska', 'mens', 'francoist', 'baudouin', 'anterselva', 'presse', 'heineken', 'daglow']
warsaw, poland, damascus, syria, ['aram', 'kandahar', 'scandinavia', 'sicily', 'sardinia', 'epirus', 'babylonia', 'manichaeism', 'britain', 'spain']
yerevan, armenia, zagreb, croatia, ['mali', 'azerbaijan', 'croatia', 'slovenia', 'yemen', 'nigeria', 'czech', 'para', 'budapest', 'cameroon']
yerevan, armenia, accra, ghana, ['mali', 'senegal', 'panama', 'gabon', 'antigua', 'azerbaijan', 'styria', 'cyrenaica', 'epidemiology', 'ghana']
